row,date,avg_speed_ans,avg_aban_time,ACD_calls,avg_talk_time,avg_after_call,aban_calls,max_delay,flow_in,flow_out,extn_out_calls,avg_talk_time_out,dqd_calls,Avg_queue_time,perc_acd_time,perc_ans,rona,perc_in_sl,Skill
4903,9/20/2022,23.78260803,26.75,69,100.217392,163.4927521,4,325,0,0,45,2.422222137,0,,4.53,94.52,0,0,PBOT Main
4904,9/20/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
4905,9/20/2022,9.880000114,,25,89.95999908,35.08000183,0,20,1,1,16,9.6875,0,,0.46,96.15,1,96.15,PKS All Oth 160
4906,9/21/2022,28.97855186,33.45833206,373,161.2493286,168.3860626,24,650,13,11,259,20.59459496,0,,45.33,91.42,11,83.82,I_R English 31
4907,9/21/2022,22,,1,174,0,0,22,0,0,3,29.66666603,0,,0.07,100,0,100,I_R Spanish 32
4908,9/21/2022,9,,2,128,20.5,0,11,0,0,1,1,0,,0.07,100,0,0,ONI
4909,9/21/2022,25.75,,4,227.75,10.5,0,72,0,0,0,,0,,0.22,100,0,0,Noise Control
4910,9/21/2022,32.83333206,,6,229.8333282,13.83333302,0,141,0,0,2,1,0,,0.45,100,0,0,PKS Washington 311
4911,9/21/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
4912,9/21/2022,31.652174,209.5,69,88.10144806,62.50724792,6,607,0,2,79,11.05063248,0,,2.41,89.61,2,0,BOEC NON EMERG OPT 5
4913,9/21/2022,33.93999863,,50,126.1399994,55.11999893,0,276,1,1,38,4.552631378,0,,2.11,98.04,1,0,PBOT Main
4914,9/21/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
4915,9/21/2022,11.84000015,19,25,97.63999939,17.60000038,1,56,2,2,18,1.277777791,0,,0.45,89.29,2,82.14,PKS All Oth 160
4916,9/22/2022,18.18181801,29.06666756,418,150.5454559,65.04545593,15,222,21,18,288,14.67708302,0,,40.79,92.68,18,88.91,I_R English 31
4917,9/22/2022,31.60000038,,5,167.3999939,20,0,105,0,0,3,1,0,,0.35,100,0,80,I_R Spanish 32
4918,9/22/2022,11.5,,4,335.75,20,0,20,0,0,2,1,0,,0.32,100,0,0,ONI
4919,9/22/2022,39.20000076,,5,318.2000122,17,0,161,0,0,2,236,0,,0.38,100,0,0,Noise Control
4920,9/22/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
4921,9/22/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
4922,9/22/2022,18.18518448,4,54,76.77777863,57.16666794,1,122,0,2,53,5.13207531,0,,1.63,94.74,2,0,BOEC NON EMERG OPT 5
4923,9/22/2022,23.16129112,59,62,129.4354858,42.6129036,3,258,1,1,56,6.696428776,0,,2.4,93.94,1,0,PBOT Main
4924,9/22/2022,,,0,,,0,20,0,1,0,,0,,0,0,1,0,PBOT LEAF INFO
4925,9/22/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS All Oth 160
4926,9/23/2022,33.46207047,66.72727203,290,148.5551758,214.3758545,22,486,24,20,209,18.46411514,0,,43.55,86.83,20,79.34,I_R English 31
4927,9/23/2022,10,,1,104,20,0,10,0,0,1,26,0,,0.07,100,0,100,I_R Spanish 32
4928,9/23/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,ONI
4929,9/23/2022,15.66666698,,6,184.3333282,26.33333397,0,42,0,0,4,0.75,0,,0.35,100,0,0,Noise Control
4930,9/23/2022,9,,1,36,20,0,9,0,0,1,1,0,,0.02,100,0,0,PKS Washington 311
4931,9/23/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
4932,9/23/2022,30.6279068,47,43,80.67441559,68.04650879,1,357,0,4,32,8.46875,0,,1.79,87.76,4,0,BOEC NON EMERG OPT 5
4933,9/23/2022,18.63157845,418,38,153.7631531,30.97368431,1,418,1,2,31,12.35483837,0,,1.95,92.68,1,0,PBOT Main
4934,9/23/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
4935,9/23/2022,9.419354439,222,31,161,187.1935425,1,222,6,6,18,47.33333206,0,,2.04,81.58,6,81.58,PKS All Oth 160
4936,9/24/2022,,,0,,,0,0,0,0,0,,0,,100,,0,,I_R English 31
4937,9/24/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,I_R Spanish 32
4938,9/24/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,ONI
4939,9/24/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,Noise Control
4940,9/24/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
4941,9/24/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
4942,9/24/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,BOEC NON EMERG OPT 5
4943,9/24/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Main
4944,9/24/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
4945,9/24/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS All Oth 160
4946,9/25/2022,,,0,,,0,0,0,0,0,,0,,100,,0,,I_R English 31
4947,9/25/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,I_R Spanish 32
4948,9/25/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,ONI
4949,9/25/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,Noise Control
4950,9/25/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
4951,9/25/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
4952,9/25/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,BOEC NON EMERG OPT 5
4953,9/25/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Main
4954,9/25/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
4955,9/25/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS All Oth 160
4956,9/26/2022,25.98868752,15.75,442,145.3665161,90.43212891,24,454,27,24,328,17.30487823,0,,48.78,90.2,24,82.24,I_R English 31
4957,9/26/2022,80.59999847,46,5,117.5999985,69.80000305,1,135,0,0,6,23,0,,0.36,83.33,0,33.33,I_R Spanish 32
4958,9/26/2022,19,1,4,222.75,15,1,30,0,0,2,9.5,0,,0.25,80,0,0,ONI
4959,9/26/2022,13.25,,4,154.75,57,0,18,0,0,3,0.666666687,0,,0.22,100,0,0,Noise Control
4960,9/26/2022,14,,2,108,20,0,22,0,0,0,,0,,0.07,100,0,0,PKS Washington 311
4961,9/26/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
4962,9/26/2022,29.03030396,71,66,99.60606384,45.80303192,2,184,0,4,59,5.254237175,0,,2.49,91.67,4,0,BOEC NON EMERG OPT 5
4963,9/26/2022,31.09677505,7.166666508,62,103.629036,33.37096787,6,377,1,2,49,1.326530576,0,,2.21,88.57,1,0,PBOT Main
4964,9/26/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
4965,9/26/2022,10.11999989,,25,140.3600006,18.39999962,0,20,2,2,17,1.058823586,0,,0.7,92.59,2,92.59,PKS All Oth 160
4966,9/27/2022,18.28715324,23.38095284,397,152.3853912,152.5239258,21,344,11,11,272,16.53676414,0,,39.48,92.54,11,89.51,I_R English 31
4967,9/27/2022,25.25,,4,227.5,20.25,0,67,0,0,2,71.5,0,,0.52,100,0,75,I_R Spanish 32
4968,9/27/2022,74.83333588,10,6,84.66666412,20,2,259,0,0,3,1,0,,0.18,75,0,0,ONI
4969,9/27/2022,16.125,,8,90.875,45.625,0,72,0,0,6,1,0,,0.32,100,0,0,Noise Control
4970,9/27/2022,20,,1,84,20,0,20,0,0,1,1,0,,0.03,100,0,0,PKS Washington 311
4971,9/27/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
4972,9/27/2022,19.98809433,36,84,94.67857361,39.1071434,4,235,0,0,91,6.538461685,0,,3.29,95.45,0,0,BOEC NON EMERG OPT 5
4973,9/27/2022,38.29999924,10.5,60,118.1500015,59.31666565,2,331,3,3,38,1.447368383,0,,3.11,92.31,3,0,PBOT Main
4974,9/27/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
4975,9/27/2022,10.88888931,,18,93.77777863,32.44444275,0,20,1,1,12,9.166666985,0,,0.4,94.74,1,94.74,PKS All Oth 160
4976,9/28/2022,11.30379772,6.736842155,395,142.3417664,41.57468414,38,325,27,24,290,15.75862026,0,,33.75,86.43,24,86.21,I_R English 31
4977,9/28/2022,7,,1,104,20,0,7,0,0,1,1,0,,0.05,100,0,100,I_R Spanish 32
4978,9/28/2022,10,,3,67.66666412,20.33333397,0,12,0,0,1,0,0,,0.07,100,0,0,ONI
4979,9/28/2022,10,1,4,398.25,15.75,1,16,0,0,2,1,0,,0.42,80,0,0,Noise Control
4980,9/28/2022,5,,2,25,20,0,7,0,0,0,,0,,0.02,100,0,0,PKS Washington 311
4981,9/28/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
4982,9/28/2022,12.01785755,0,56,92.39286041,97.2857132,1,52,0,3,45,5.377777576,0,,2.72,93.33,3,0,BOEC NON EMERG OPT 5
4983,9/28/2022,13.28947353,18,38,96.34210205,135.9473724,2,57,1,1,28,1.964285731,0,,2.26,92.68,1,0,PBOT Main
4984,9/28/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
4985,9/28/2022,9.92307663,,26,91.57691956,47.23077011,0,18,0,0,20,0.949999988,0,,0.56,100,0,100,PKS All Oth 160
4986,9/29/2022,9.92424202,6.599999905,330,138.1878815,125.3757553,15,59,18,16,239,10.82426739,0,,21.85,91.41,16,91.41,I_R English 31
4987,9/29/2022,9,,2,266,20,0,13,0,0,0,,0,,0.25,100,0,100,I_R Spanish 32
4988,9/29/2022,7.333333492,,3,118.3333359,20.33333397,0,10,0,0,3,0.666666687,0,,0.1,100,0,0,ONI
4989,9/29/2022,6,,2,234,20,0,7,0,0,1,1,0,,0.12,100,0,0,Noise Control
4990,9/29/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
4991,9/29/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
4992,9/29/2022,9.636363983,,44,82.0681839,136.2954559,0,47,0,2,35,3.54285717,0,,2.21,95.65,2,0,BOEC NON EMERG OPT 5
4993,9/29/2022,9.714285851,4.666666508,56,98.375,38.2857132,3,30,1,1,44,2.613636255,0,,1.76,93.33,1,0,PBOT Main
4994,9/29/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
4995,9/29/2022,9.888889313,,18,65.72222137,187.1111145,0,18,0,0,17,9.294117928,0,,0.73,100,0,100,PKS All Oth 160
4996,9/30/2022,12.12424278,4.909090996,330,146.684845,57.84242249,11,157,16,14,224,15.48214245,0,,23.17,92.96,14,92.11,I_R English 31
4997,9/30/2022,15.25,,4,61.25,15,0,28,0,0,3,1,0,,0.12,100,0,100,I_R Spanish 32
4998,9/30/2022,33,,1,95,20,0,33,0,0,0,,0,,0.02,100,0,0,ONI
4999,9/30/2022,11,,1,247,20,0,11,0,0,0,,0,,0.06,100,0,0,Noise Control
5000,9/30/2022,8,,3,94.33333588,22.66666603,0,15,0,0,3,1,0,,0.07,100,0,0,PKS Washington 311
5001,9/30/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
5002,9/30/2022,13.51111126,17,45,99.19999695,51.20000076,1,134,0,2,41,3.585365772,0,,1.41,93.75,2,0,BOEC NON EMERG OPT 5
5003,9/30/2022,17.0232563,6,43,109.441864,18.3255806,1,157,0,0,30,1.066666722,0,,1.14,97.73,0,0,PBOT Main
5004,9/30/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
5005,9/30/2022,8.826086998,,23,138.6521759,111.4347839,0,20,5,5,15,1.600000024,0,,0.89,82.14,5,82.14,PKS All Oth 160
5006,10/1/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,I_R English 31
5007,10/1/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,I_R Spanish 32
5008,10/1/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,ONI
5009,10/1/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,Noise Control
5010,10/1/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
5011,10/1/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
5012,10/1/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,BOEC NON EMERG OPT 5
5013,10/1/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Main
5014,10/1/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
5015,10/1/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS All Oth 160
5016,10/2/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,I_R English 31
5017,10/2/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,I_R Spanish 32
5018,10/2/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,ONI
5019,10/2/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,Noise Control
5020,10/2/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
5021,10/2/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
5022,10/2/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,BOEC NON EMERG OPT 5
5023,10/2/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Main
5024,10/2/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
5025,10/2/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS All Oth 160
5026,10/3/2022,35.82328415,54.20833206,481,158.536377,43.74012375,24,413,29,24,330,13.27272701,0,,28.49,90.93,24,81.29,I_R English 31
5027,10/3/2022,551,12,5,212.6000061,12.19999981,1,1179,0,0,2,1,0,,0.46,83.33,0,0,I_R Spanish 32
5028,10/3/2022,206.25,,4,166.5,232,0,475,0,0,1,1,0,,0.41,100,0,0,ONI
5029,10/3/2022,36,,6,145.8333282,37.66666794,0,166,0,0,3,1,0,,0.32,100,0,0,Noise Control
5030,10/3/2022,155.3333282,,3,197.6666718,13.33333302,0,443,0,1,1,1,0,,0.16,75,1,0,PKS Washington 311
5031,10/3/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
5032,10/3/2022,52.24324417,116.4285736,74,112.216217,73.8108139,14,429,0,4,78,4.93589735,0,,3.57,80.43,4,0,BOEC NON EMERG OPT 5
5033,10/3/2022,78.48275757,113.4000015,58,128.0344849,49.44827652,5,724,2,3,44,3.522727251,0,,2.67,87.88,2,0,PBOT Main
5034,10/3/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
5035,10/3/2022,17.5405407,25,37,147.4324341,13.51351357,1,139,1,1,20,2.150000095,0,,0.93,94.87,1,87.18,PKS All Oth 160
5036,10/4/2022,11.02506256,5.181818008,399,133.0927277,50.76441193,11,111,17,16,270,11.1703701,0,,20.88,93.66,16,92.96,I_R English 31
5037,10/4/2022,10,,1,342,20,0,10,0,0,1,2,0,,0.14,100,0,100,I_R Spanish 32
5038,10/4/2022,8.5,,2,65,20,0,10,0,0,2,1.5,0,,0.04,100,0,0,ONI
5039,10/4/2022,10,31,4,182.5,102.75,1,31,0,0,2,1,0,,0.28,80,0,0,Noise Control
5040,10/4/2022,15,,1,150,20,0,15,0,0,0,,0,,0.04,100,0,0,PKS Washington 311
5041,10/4/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
5042,10/4/2022,13.54545498,0,44,72.88636017,42.18181992,1,133,0,1,88,7.306818008,0,,1.26,95.65,1,0,BOEC NON EMERG OPT 5
5043,10/4/2022,14.32692337,0,52,100.4423065,119.0192337,1,109,2,2,46,8.152173996,0,,2.76,94.55,2,0,PBOT Main
5044,10/4/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
5045,10/4/2022,9.25,,20,57.95000076,14.10000038,0,19,0,0,14,1.285714269,0,,0.21,100,0,100,PKS All Oth 160
5046,10/5/2022,12.40740776,16.46153831,405,130.2148132,50.85678864,13,188,25,20,318,16.32390022,0,,31.33,92.47,20,91.1,I_R English 31
5047,10/5/2022,7.5,6,4,153.75,48.25,1,11,0,0,9,9,0,,0.33,80,0,80,I_R Spanish 32
5048,10/5/2022,7.25,,4,78.25,15.5,0,9,0,0,3,1,0,,0.09,100,0,0,ONI
5049,10/5/2022,11.33333302,38,6,107.3333359,20,1,38,0,0,5,0.600000024,0,,0.19,85.71,0,0,Noise Control
5050,10/5/2022,5,,1,84,20,0,5,0,0,1,1,0,,0.03,100,0,0,PKS Washington 311
5051,10/5/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
5052,10/5/2022,21.68420982,30,76,104.8026352,46.63158035,5,241,0,5,149,9.161073685,0,,2.88,88.37,5,0,BOEC NON EMERG OPT 5
5053,10/5/2022,16.45999908,,50,89.91999817,53.31999969,0,161,1,1,37,1.891891837,0,,1.79,98.04,1,0,PBOT Main
5054,10/5/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
5055,10/5/2022,10.26923084,,26,85.7692337,39.26922989,0,60,2,2,18,0.944444418,0,,0.55,92.86,2,89.29,PKS All Oth 160
5056,10/6/2022,12.50259113,24.0714283,386,144.3056946,71.13212585,14,314,24,18,280,12.26785755,0,,33.93,92.34,18,90.91,I_R English 31
5057,10/6/2022,9.399999619,,5,158.3999939,13.80000019,0,22,0,1,2,1,0,,0.48,83.33,1,83.33,I_R Spanish 32
5058,10/6/2022,7,55,1,116,2,1,55,1,0,0,,0,,0.03,50,0,0,ONI
5059,10/6/2022,18,,6,119.8333359,16.83333397,0,165,0,1,6,1.166666627,0,,0.24,85.71,1,0,Noise Control
5060,10/6/2022,11,,1,182,20,0,11,0,0,0,,0,,0.06,100,0,0,PKS Washington 311
5061,10/6/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
5062,10/6/2022,30.1071434,92,56,101.1785736,47.9642868,1,477,0,5,81,10.14814854,0,,2.41,90.32,5,0,BOEC NON EMERG OPT 5
5063,10/6/2022,16.11111069,7.599999905,54,95.09259033,38.94444275,5,187,2,2,49,13.91836739,0,,2.09,88.52,2,0,PBOT Main
5064,10/6/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
5065,10/6/2022,8.454545021,,22,74.45454407,22.36363602,0,19,0,0,20,13.25,0,,0.36,100,0,100,PKS All Oth 160
5066,10/7/2022,17.72206306,30.38461494,349,155.581665,101.8166199,13,361,13,11,250,21.82799912,0,,31.49,93.57,11,89.54,I_R English 31
5067,10/7/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,I_R Spanish 32
5068,10/7/2022,9,,1,112,20,0,9,0,0,0,,0,,0.03,100,0,0,ONI
5069,10/7/2022,13,,1,76,4,0,13,0,0,1,1,0,,0.02,100,0,0,Noise Control
5070,10/7/2022,36,,1,38,20,0,36,0,0,0,,0,,0.01,100,0,0,PKS Washington 311
5071,10/7/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
5072,10/7/2022,28.73529434,224,34,99.1764679,53.97058868,1,224,0,2,24,4.833333492,0,,1.34,91.89,2,0,BOEC NON EMERG OPT 5
5073,10/7/2022,14.3720932,21,43,106.7441864,36.5813942,1,85,1,1,38,9.842104912,0,,1.59,95.56,1,0,PBOT Main
5074,10/7/2022,8,,1,308,20,0,8,0,0,0,,0,,0.08,100,0,100,PBOT LEAF INFO
5075,10/7/2022,15.85000038,,20,108.9000015,19.04999924,0,114,5,5,12,1.083333373,0,,0.45,80,5,72,PKS All Oth 160
5076,10/8/2022,,,0,,,0,0,0,0,0,,0,,,,0,,I_R English 31
5077,10/8/2022,,,0,,,0,0,0,0,0,,0,,,,0,,I_R Spanish 32
5078,10/8/2022,,,0,,,0,0,0,0,0,,0,,,,0,,ONI
5079,10/8/2022,,,0,,,0,0,0,0,0,,0,,,,0,,Noise Control
5080,10/8/2022,,,0,,,0,0,0,0,0,,0,,,,0,,PKS Washington 311
5081,10/8/2022,,,0,,,0,0,0,0,0,,0,,,,0,,PBOT Safe
5082,10/8/2022,,,0,,,0,0,0,0,0,,0,,,,0,,BOEC NON EMERG OPT 5
5083,10/8/2022,,,0,,,0,0,0,0,0,,0,,,,0,,PBOT Main
5084,10/8/2022,,,0,,,0,0,0,0,0,,0,,,,0,,PBOT LEAF INFO
5085,10/8/2022,,,0,,,0,0,0,0,0,,0,,,,0,,PKS All Oth 160
5086,10/9/2022,,,0,,,0,0,0,0,0,,0,,,,0,,I_R English 31
5087,10/9/2022,,,0,,,0,0,0,0,0,,0,,,,0,,I_R Spanish 32
5088,10/9/2022,,,0,,,0,0,0,0,0,,0,,,,0,,ONI
5089,10/9/2022,,,0,,,0,0,0,0,0,,0,,,,0,,Noise Control
5090,10/9/2022,,,0,,,0,0,0,0,0,,0,,,,0,,PKS Washington 311
5091,10/9/2022,,,0,,,0,0,0,0,0,,0,,,,0,,PBOT Safe
5092,10/9/2022,,,0,,,0,0,0,0,0,,0,,,,0,,BOEC NON EMERG OPT 5
5093,10/9/2022,,,0,,,0,0,0,0,0,,0,,,,0,,PBOT Main
5094,10/9/2022,,,0,,,0,0,0,0,0,,0,,,,0,,PBOT LEAF INFO
5095,10/9/2022,,,0,,,0,0,0,0,0,,0,,,,0,,PKS All Oth 160
5096,10/10/2022,17.29155922,9.277777672,391,146.7007599,40.66240311,18,180,18,17,308,20.72402573,0,,26.63,91.78,17,88.97,I_R English 31
5097,10/10/2022,79.25,,4,89.5,12,0,167,0,0,4,1.5,0,,0.17,100,0,25,I_R Spanish 32
5098,10/10/2022,44,,2,118,20,0,77,0,0,1,1,0,,0.06,100,0,0,ONI
5099,10/10/2022,9.5,,4,231.25,2197,0,11,0,0,3,1,0,,2.28,100,0,0,Noise Control
5100,10/10/2022,7.333333492,12,3,97.66666412,113.3333359,1,13,0,0,3,1,0,,0.15,75,0,0,PKS Washington 311
5101,10/10/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
5102,10/10/2022,18.44776154,,67,82.74626923,221.4626923,0,187,0,2,57,5.894736767,0,,4.78,97.1,2,0,BOEC NON EMERG OPT 5
5103,10/10/2022,15.43181801,,44,95.20454407,24.31818199,0,144,0,0,33,2.303030252,0,,1.23,100,0,0,PBOT Main
5104,10/10/2022,15,,1,135,20,0,15,0,0,1,1,0,,0.04,100,0,100,PBOT LEAF INFO
5105,10/10/2022,7.333333492,,27,74.25926209,46.22222137,0,20,3,3,21,12.33333302,0,,0.54,90,3,90,PKS All Oth 160
5106,10/11/2022,17.06779671,19.44000053,413,150.4455261,64.63195801,25,343,22,20,305,16.09836006,0,,21.8,90.17,20,87.34,I_R English 31
5107,10/11/2022,10.5,,2,80.5,20,0,20,0,1,2,1,0,,0.07,66.67,1,66.67,I_R Spanish 32
5108,10/11/2022,16,,1,27,21,0,16,0,0,1,0,0,,0.01,100,0,0,ONI
5109,10/11/2022,21.5,60,2,391.5,20.5,1,60,0,0,1,1,0,,0.2,66.67,0,0,Noise Control
5110,10/11/2022,7.599999905,,5,61.20000076,47.79999924,0,11,0,0,5,1,0,,0.14,100,0,0,PKS Washington 311
5111,10/11/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
5112,10/11/2022,17.35000038,25,60,132.2333374,102.3666687,1,176,0,1,45,6.377777576,0,,3.43,96.77,1,0,BOEC NON EMERG OPT 5
5113,10/11/2022,19.79999924,10,60,119.3333359,95.58333588,1,172,4,4,42,2.357142925,0,,3.15,92.31,4,0,PBOT Main
5114,10/11/2022,16.66666603,,3,32,188.6666718,0,32,0,0,1,1,0,,0.16,100,0,66.67,PBOT LEAF INFO
5115,10/11/2022,8.791666985,,24,97.83333588,19.16666603,0,20,2,2,16,1.25,0,,0.5,92.31,2,92.31,PKS All Oth 160
5116,10/12/2022,9.394957542,5.846153736,357,142.4005585,65.93837738,13,64,9,7,240,17.92499924,0,,25.59,94.69,7,94.69,I_R English 31
5117,10/12/2022,25.39999962,,5,85.59999847,12,0,43,0,0,5,30,0,,0.15,100,0,60,I_R Spanish 32
5118,10/12/2022,13.33333302,,3,67.33333588,20.33333397,0,15,1,0,3,1,0,,0.04,100,0,0,ONI
5119,10/12/2022,15,,1,240,20,0,61,0,1,0,,0,,0.04,50,1,0,Noise Control
5120,10/12/2022,7.5,,2,166.5,10,0,10,0,0,0,,0,,0.06,100,0,0,PKS Washington 311
5121,10/12/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
5122,10/12/2022,12.25757599,,66,112.5,130.9090881,0,174,0,1,71,12.30985928,0,,2.56,98.51,1,0,BOEC NON EMERG OPT 5
5123,10/12/2022,10.3921566,5.333333492,51,124.4509811,29.09803963,3,40,2,2,41,4.536585331,0,,1.25,91.07,2,0,PBOT Main
5124,10/12/2022,8.25,,8,163.625,53.875,0,20,0,1,1,1,0,,0.28,88.89,1,88.89,PBOT LEAF INFO
5125,10/12/2022,7.514285564,,35,82.91428375,32.51428604,0,18,0,0,32,15.34375,0,,0.52,100,0,100,PKS All Oth 160
5126,10/13/2022,10.87533855,4,369,132.8292694,72.2032547,12,101,24,20,291,18.1202755,0,,34.08,92.02,20,91.52,I_R English 31
5127,10/13/2022,124.5,,4,72.5,12.5,0,258,0,1,4,18,0,,0.14,80,1,40,I_R Spanish 32
5128,10/13/2022,11.5,,2,158,20,0,12,0,0,2,1,0,,0.06,100,0,0,ONI
5129,10/13/2022,8,,3,72,95.66666412,0,10,0,0,2,1,0,,0.09,100,0,0,Noise Control
5130,10/13/2022,9.800000191,,5,63.79999924,16,0,15,0,0,3,1,0,,0.07,100,0,0,PKS Washington 311
5131,10/13/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
5132,10/13/2022,10.96428585,511,56,84.625,69.48213959,1,511,0,2,50,6.059999943,0,,1.49,94.92,2,0,BOEC NON EMERG OPT 5
5133,10/13/2022,11.93999958,50,50,95.90000153,56.5,1,73,4,4,39,25.5128212,0,,1.27,90.91,4,0,PBOT Main
5134,10/13/2022,6.888888836,,9,113.2222214,13.66666698,0,74,0,1,1,0,0,,0.2,90,1,90,PBOT LEAF INFO
5135,10/13/2022,9,,23,88,109.826088,0,18,0,0,15,10.46666622,0,,0.57,100,0,100,PKS All Oth 160
5136,10/14/2022,15.03146839,7.111111164,286,143.3286743,59.70978928,9,242,12,9,196,8.331632614,0,,37.24,94.08,9,91.78,I_R English 31
5137,10/14/2022,141.2857208,,7,189.4285736,193.8571472,0,787,0,0,15,50.86666489,0,,1.25,100,0,71.43,I_R Spanish 32
5138,10/14/2022,6.5,,2,117.5,182,0,8,0,0,1,1,0,,0.11,100,0,0,ONI
5139,10/14/2022,12.25,,4,120.5,112,0,31,0,0,3,1,0,,0.17,100,0,0,Noise Control
5140,10/14/2022,8,,3,203.6666718,20,0,12,0,0,1,1,0,,0.12,100,0,0,PKS Washington 311
5141,10/14/2022,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
5142,10/14/2022,16,,50,94.48000336,487.1400146,0,124,0,3,37,1.108108163,0,,5.28,94.34,3,0,BOEC NON EMERG OPT 5
5143,10/14/2022,16.4285717,100.3333359,35,106.9142838,70.02857208,3,261,2,2,27,2.814814806,0,,1.12,87.5,2,0,PBOT Main
5144,10/14/2022,7.5,,8,109.25,13.5,0,13,0,0,1,1,0,,0.18,100,0,100,PBOT LEAF INFO
